source_path,integration_class,status,exact_path_rt56_collision,output_path,reason,donor_sha256,output_sha256,donor_source_commit,donor_source_blob,donor_source_sha256,donor_source_checkout,artwork_source_kind,artwork_source_base_commit,artwork_source_sha256,rt56_base_sha256,previous_source_commit,previous_source_sha256
gfx/achievements/The_good_the_bad_the_weird_hok_grey.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/The_good_the_bad_the_weird_hok_grey.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,6BDE3A644110143556F664103C16C302367433E29EAC1D32960D335910BB91EA,6BDE3A644110143556F664103C16C302367433E29EAC1D32960D335910BB91EA,887930f6e88c80568d62dab9cfbe1ba8a498a252,894053f19c78f91912708292d0703c98937c95eb,6BDE3A644110143556F664103C16C302367433E29EAC1D32960D335910BB91EA,raw,,,,,,
gfx/achievements/The_good_the_bad_the_weird_hok_not_eligible.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/The_good_the_bad_the_weird_hok_not_eligible.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,030190F97B1C4F50A4355FA535336F873C4858817D1E932FD0E6D3B633C86E60,030190F97B1C4F50A4355FA535336F873C4858817D1E932FD0E6D3B633C86E60,887930f6e88c80568d62dab9cfbe1ba8a498a252,08947413084102df0bc4972672310984d620f902,030190F97B1C4F50A4355FA535336F873C4858817D1E932FD0E6D3B633C86E60,raw,,,,,,
gfx/achievements/The_hwan_world_order.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/The_hwan_world_order.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,B4B915BD1F85F9ACCF57AD3AFEF10451FDD296E9F642F5379F9276C6CD7C71B3,B4B915BD1F85F9ACCF57AD3AFEF10451FDD296E9F642F5379F9276C6CD7C71B3,887930f6e88c80568d62dab9cfbe1ba8a498a252,286e738c0d1b493eabcf38a54826db77bb23e0f3,B4B915BD1F85F9ACCF57AD3AFEF10451FDD296E9F642F5379F9276C6CD7C71B3,raw,,,,,,
gfx/achievements/The_hwan_world_order_grey.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/The_hwan_world_order_grey.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,D336937C209F713E5144DB32164EC17CED3997F140F700A73BA73C91D0467C14,D336937C209F713E5144DB32164EC17CED3997F140F700A73BA73C91D0467C14,887930f6e88c80568d62dab9cfbe1ba8a498a252,07ca2924849b067efe7a7c2c75bf9203a87e500a,D336937C209F713E5144DB32164EC17CED3997F140F700A73BA73C91D0467C14,raw,,,,,,
gfx/achievements/The_hwan_world_order_not_eligible.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/The_hwan_world_order_not_eligible.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,7DAAF51715A860ED4BBCAEED73DAD6EC49760FBE1C06BEE9C016E0FDB6C2C83E,7DAAF51715A860ED4BBCAEED73DAD6EC49760FBE1C06BEE9C016E0FDB6C2C83E,887930f6e88c80568d62dab9cfbe1ba8a498a252,a311510b93a31cc3b2c52a8f88d2432e9b89fd81,7DAAF51715A860ED4BBCAEED73DAD6EC49760FBE1C06BEE9C016E0FDB6C2C83E,raw,,,,,,
gfx/achievements/Yi_un_cess_maker.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/Yi_un_cess_maker.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,3B9E1F3021DF011B9AB10D24EEF6B65343CFDE6A0B56C0703CFF4139D2AC4691,3B9E1F3021DF011B9AB10D24EEF6B65343CFDE6A0B56C0703CFF4139D2AC4691,887930f6e88c80568d62dab9cfbe1ba8a498a252,205e8a4d25bac9c0d5a890d6a6f72749fcdea1d6,3B9E1F3021DF011B9AB10D24EEF6B65343CFDE6A0B56C0703CFF4139D2AC4691,raw,,,,,,
gfx/achievements/Yi_un_cess_maker_grey.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/Yi_un_cess_maker_grey.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,23D65559E0CB214ED8E437E54C77FD53C90B015CBBC3781E2FEC3D6BAD390442,23D65559E0CB214ED8E437E54C77FD53C90B015CBBC3781E2FEC3D6BAD390442,887930f6e88c80568d62dab9cfbe1ba8a498a252,85929a2907f89018939847c58c48ec869f8f0792,23D65559E0CB214ED8E437E54C77FD53C90B015CBBC3781E2FEC3D6BAD390442,raw,,,,,,
gfx/achievements/Yi_un_cess_maker_not_eligible.dds,ASSET_COPY,SHIPPED,no,gfx/achievements/Yi_un_cess_maker_not_eligible.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,2DCBFF88BFE51194634150363C7134C0F4AC95BEC0F7D23B4AB426D862D1CA23,2DCBFF88BFE51194634150363C7134C0F4AC95BEC0F7D23B4AB426D862D1CA23,887930f6e88c80568d62dab9cfbe1ba8a498a252,b6f56a6e4a22168794ff269e93a7593a71cba1e1,2DCBFF88BFE51194634150363C7134C0F4AC95BEC0F7D23B4AB426D862D1CA23,raw,,,,,,
gfx/entities/_HoK_landmarks.asset,ADD,SHIPPED,no,gfx/entities/_HoK_landmarks.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,84A51614AC409EF82E50CBF43EFAC736D095D2C16F9A27318A9E88680A8421B1,84A51614AC409EF82E50CBF43EFAC736D095D2C16F9A27318A9E88680A8421B1,887930f6e88c80568d62dab9cfbe1ba8a498a252,56c5c7912c96cdb4df6da8b5b83640e7e3522fe7,84A51614AC409EF82E50CBF43EFAC736D095D2C16F9A27318A9E88680A8421B1,crlf,,,,,,
gfx/entities/_HoK_landmarks.gfx,ADD,SHIPPED,no,gfx/entities/_HoK_landmarks.gfx,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,5BA54987C8FC324E890D6078DBF0995708B4050D2CA13E326544EBB73756BB9F,5BA54987C8FC324E890D6078DBF0995708B4050D2CA13E326544EBB73756BB9F,887930f6e88c80568d62dab9cfbe1ba8a498a252,0ff2915a9e163ae1b738942dac20bc6fdc6b3570,5BA54987C8FC324E890D6078DBF0995708B4050D2CA13E326544EBB73756BB9F,crlf,,,,,,
gfx/entities/_HoK_units_artillery.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_artillery.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,52044061A33205F64BA06DC7C05A5AA1B1D14EA4B311777D119BC995F5F8F4FD,52044061A33205F64BA06DC7C05A5AA1B1D14EA4B311777D119BC995F5F8F4FD,887930f6e88c80568d62dab9cfbe1ba8a498a252,548db3a39197aeb38c9c1441ff1137fe82e6ceda,52044061A33205F64BA06DC7C05A5AA1B1D14EA4B311777D119BC995F5F8F4FD,crlf,,,,,,
gfx/entities/_HoK_units_cavalry.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_cavalry.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,1F7EEA52C2D8287904B2656CC194852A846D32D70B97096D93C2ED5B59D7FA21,1F7EEA52C2D8287904B2656CC194852A846D32D70B97096D93C2ED5B59D7FA21,887930f6e88c80568d62dab9cfbe1ba8a498a252,12c26d81da7bc77a5bc1335eaaba05ea81df5922,1F7EEA52C2D8287904B2656CC194852A846D32D70B97096D93C2ED5B59D7FA21,crlf,,,,,,
gfx/entities/_HoK_units_infantry.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_infantry.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,102C04C9B23D4081CAD916C2BC227A0CF88577BBA08074BF413C691E0EA2D429,102C04C9B23D4081CAD916C2BC227A0CF88577BBA08074BF413C691E0EA2D429,887930f6e88c80568d62dab9cfbe1ba8a498a252,8ba165ee2398dba54ae45e4d35b03d959af5d27b,102C04C9B23D4081CAD916C2BC227A0CF88577BBA08074BF413C691E0EA2D429,raw,,,,,,
gfx/entities/_HoK_units_planes.asset,THREE_WAY_MERGE,GENERATED,no,gfx/entities/_HoK_units_planes.asset,충돌하는 HOK 기본 항공 entity를 hok_rt56_ ID로 이전하고 RT56 supply state 병합,90C1A5568C87404D3FF08360AF969651E3296066CF9F22E73ECA5942707E31BB,736CBD46614B16DF8956F9A7F1987E11258EADAE103C19D040F566EF49CD1CBD,887930f6e88c80568d62dab9cfbe1ba8a498a252,e2ef43c27b71966570abd43caf09d9cd348d10c2,90C1A5568C87404D3FF08360AF969651E3296066CF9F22E73ECA5942707E31BB,crlf,,,,,,
gfx/entities/_HoK_units_railway_guns.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_railway_guns.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,38895F2CABDCBDF9A11E8E42FE614E640D1F0DD4674399D56319D124B4FAEE4E,38895F2CABDCBDF9A11E8E42FE614E640D1F0DD4674399D56319D124B4FAEE4E,887930f6e88c80568d62dab9cfbe1ba8a498a252,dbcb9505c75a41b64d40df1e030bf231187bd8e3,38895F2CABDCBDF9A11E8E42FE614E640D1F0DD4674399D56319D124B4FAEE4E,crlf,,,,,,
gfx/entities/_HoK_units_special_forces.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_special_forces.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,E09711FF3B8AFBC6197D9698D92EF759F4440FB94DFFEEBE0905941B30255305,E09711FF3B8AFBC6197D9698D92EF759F4440FB94DFFEEBE0905941B30255305,887930f6e88c80568d62dab9cfbe1ba8a498a252,3c34267f139566eafe5e3cfd722dee68fe86af46,E09711FF3B8AFBC6197D9698D92EF759F4440FB94DFFEEBE0905941B30255305,raw,,,,,,
gfx/entities/_HoK_units_tanks.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_tanks.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,0A0EAD92A3B45E03F3F9A50D67A2826661613884F2471F40D27EEC9A3F0E8537,0A0EAD92A3B45E03F3F9A50D67A2826661613884F2471F40D27EEC9A3F0E8537,887930f6e88c80568d62dab9cfbe1ba8a498a252,f2c36317c8d822580b5d7036ad844d6f7bcc5f09,0A0EAD92A3B45E03F3F9A50D67A2826661613884F2471F40D27EEC9A3F0E8537,crlf,,,,,,
gfx/entities/_HoK_units_vehicles.asset,ADD,SHIPPED,no,gfx/entities/_HoK_units_vehicles.asset,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,63EA05B5888F9FDDD9B5F2AFDDDA5DCDD8F30F19901ED66E98AB0452C950023D,63EA05B5888F9FDDD9B5F2AFDDDA5DCDD8F30F19901ED66E98AB0452C950023D,887930f6e88c80568d62dab9cfbe1ba8a498a252,838adac52cd826be93f79a8dd24ae6ee6b6c96e8,63EA05B5888F9FDDD9B5F2AFDDDA5DCDD8F30F19901ED66E98AB0452C950023D,crlf,,,,,,
gfx/entities/kor_infantry.gfx,ADD,SHIPPED,no,gfx/entities/kor_infantry.gfx,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,18C684EFDCEE244CDFD7C7A9BFBC96DAA4E9FEA7F4E2D7633318166B9EF7654E,18C684EFDCEE244CDFD7C7A9BFBC96DAA4E9FEA7F4E2D7633318166B9EF7654E,887930f6e88c80568d62dab9cfbe1ba8a498a252,eca6d300fd0c2bc8ea4f651bd7b35ea911f2740f,18C684EFDCEE244CDFD7C7A9BFBC96DAA4E9FEA7F4E2D7633318166B9EF7654E,crlf,,,,,,
gfx/entities/kor_planes.gfx,THREE_WAY_MERGE,GENERATED,no,gfx/entities/kor_planes.gfx,충돌하는 HOK 기본 항공 mesh를 hok_rt56_ 고유 ID로 복원,4F344CCA7D5E7532E1209010E0974F3A532321A3D2110AAAA02AD122419B30C6,0D2074313DC0C996920578533559FFD9A5827632273B028D67DD79AE589EE867,887930f6e88c80568d62dab9cfbe1ba8a498a252,bef4a7d576db671ecbff56780886a4900e7e6c45,4F344CCA7D5E7532E1209010E0974F3A532321A3D2110AAAA02AD122419B30C6,crlf,,,,,,
gfx/entities/kor_railway_gun.gfx,ADD,SHIPPED,no,gfx/entities/kor_railway_gun.gfx,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,DA626BA2DEBDE788FDAC18424E4468DAEA98A4140BA1B87F73DB81A8FE42FC3E,DA626BA2DEBDE788FDAC18424E4468DAEA98A4140BA1B87F73DB81A8FE42FC3E,887930f6e88c80568d62dab9cfbe1ba8a498a252,182f38baf6c01652d41224e58fbf280b33504ef6,DA626BA2DEBDE788FDAC18424E4468DAEA98A4140BA1B87F73DB81A8FE42FC3E,raw,,,,,,
gfx/entities/kor_special_forces.gfx,ADD,SHIPPED,no,gfx/entities/kor_special_forces.gfx,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,D9885016AA2498504003ABE04D2B358FA612E029DA809F8A08F105F4F1430FDB,D9885016AA2498504003ABE04D2B358FA612E029DA809F8A08F105F4F1430FDB,887930f6e88c80568d62dab9cfbe1ba8a498a252,93ae3e303841842676a6c1d2d578a14231ba58c0,D9885016AA2498504003ABE04D2B358FA612E029DA809F8A08F105F4F1430FDB,crlf,,,,,,
gfx/entities/kor_tanks.gfx,ADD,SHIPPED,no,gfx/entities/kor_tanks.gfx,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,8B0DE57F3913D07209B7A95319375A3618A4AF2B84A51729F270E9E41D7A31FD,8B0DE57F3913D07209B7A95319375A3618A4AF2B84A51729F270E9E41D7A31FD,887930f6e88c80568d62dab9cfbe1ba8a498a252,1c475146f50dbb8ea08e5513fb7e1c288705df02,8B0DE57F3913D07209B7A95319375A3618A4AF2B84A51729F270E9E41D7A31FD,crlf,,,,,,
gfx/entities/kor_vehicles.gfx,ADD,SHIPPED,no,gfx/entities/kor_vehicles.gfx,RT56과 같은 경로가 없는 HOK 고유 콘텐츠/메타데이터,ACF999BDA057B86B22AA03DA4241F4C3BDD55F30CD39D66A10491F331858278F,ACF999BDA057B86B22AA03DA4241F4C3BDD55F30CD39D66A10491F331858278F,887930f6e88c80568d62dab9cfbe1ba8a498a252,2c5c3f31debf063591196cc1a78efc72b99e5ebd,ACF999BDA057B86B22AA03DA4241F4C3BDD55F30CD39D66A10491F331858278F,crlf,,,,,,
gfx/event_pictures/newsj_event_001.dds,USE_RT56,OMITTED_OUT_OF_SCOPE,no,(omitted; RT56/vanilla scope retained),호출되지 않는 일본 전용 뉴스 이벤트와 함께 제외,808DFBCB55359D28C6560EDD774555DCD299D0B766AECC0774E557924F3FF9DF,,887930f6e88c80568d62dab9cfbe1ba8a498a252,bbaeee8266af410165a153953d5046e8f60cbfc9,808DFBCB55359D28C6560EDD774555DCD299D0B766AECC0774E557924F3FF9DF,raw,,,,,,
gfx/event_pictures/newsj_event_002.dds,USE_RT56,OMITTED_OUT_OF_SCOPE,no,(omitted; RT56/vanilla scope retained),호출되지 않는 일본 전용 뉴스 이벤트와 함께 제외,5B9CE881B697A0BC1CB9037E0610ACFC20FCFFFEAA3894F9849B699DEB188A50,,887930f6e88c80568d62dab9cfbe1ba8a498a252,1e31d30686ae5aeef4d22d51ac3af46d36b030c2,5B9CE881B697A0BC1CB9037E0610ACFC20FCFFFEAA3894F9849B699DEB188A50,raw,,,,,,
gfx/event_pictures/newsj_event_003.dds,USE_RT56,OMITTED_OUT_OF_SCOPE,no,(omitted; RT56/vanilla scope retained),호출되지 않는 일본 전용 뉴스 이벤트와 함께 제외,B64228ED4255DCBC53BB6794822C6DDEB686917574ECC09D88FF2C6B8F42F6E1,,887930f6e88c80568d62dab9cfbe1ba8a498a252,6b5364e73496fe16d407c987f6f8647f1e005088,B64228ED4255DCBC53BB6794822C6DDEB686917574ECC09D88FF2C6B8F42F6E1,raw,,,,,,
gfx/event_pictures/newsj_event_004.dds,USE_RT56,OMITTED_OUT_OF_SCOPE,no,(omitted; RT56/vanilla scope retained),호출되지 않는 일본 전용 뉴스 이벤트와 함께 제외,7C0AD7DDF54CA65F5BFCBB884B5F3EF9E81F7DE177FD5B51B7959738F86A35BD,,887930f6e88c80568d62dab9cfbe1ba8a498a252,ea8d23fd63e6e7370a43df58f1cd3ca51a7e7da4,7C0AD7DDF54CA65F5BFCBB884B5F3EF9E81F7DE177FD5B51B7959738F86A35BD,raw,,,,,,
gfx/event_pictures/newsk_event_001.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_001.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,EBC9908EB00BB900ACB249649B29C0F63CD50ADC013A526975F3D45125BA097C,EBC9908EB00BB900ACB249649B29C0F63CD50ADC013A526975F3D45125BA097C,887930f6e88c80568d62dab9cfbe1ba8a498a252,591b82c6805ec5d861699a53ef631304c2be84d9,EBC9908EB00BB900ACB249649B29C0F63CD50ADC013A526975F3D45125BA097C,raw,,,,,,
gfx/event_pictures/newsk_event_002.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_002.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,4944FE29171F1F80E52CD934EE513C2CBF6BB36E7F4BDC3EDE1414C46DC1740B,4944FE29171F1F80E52CD934EE513C2CBF6BB36E7F4BDC3EDE1414C46DC1740B,887930f6e88c80568d62dab9cfbe1ba8a498a252,f91778cecbe998b9e74fe3761e9d5f927e61dfa5,4944FE29171F1F80E52CD934EE513C2CBF6BB36E7F4BDC3EDE1414C46DC1740B,raw,,,,,,
gfx/event_pictures/newsk_event_003.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_003.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,B995509ECCB19A40CAD0C4E32867613C28396B392920747AB1BFD679C1F027CA,B995509ECCB19A40CAD0C4E32867613C28396B392920747AB1BFD679C1F027CA,887930f6e88c80568d62dab9cfbe1ba8a498a252,3ed30aace0d0e0eaf638e462d8a7c02ac4846174,B995509ECCB19A40CAD0C4E32867613C28396B392920747AB1BFD679C1F027CA,raw,,,,,,
gfx/event_pictures/newsk_event_004.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_004.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,EBC352977813BA624743F6A70F8D1F3AADEFCACA92B32390581652D9B23D0E12,EBC352977813BA624743F6A70F8D1F3AADEFCACA92B32390581652D9B23D0E12,887930f6e88c80568d62dab9cfbe1ba8a498a252,01cb4aa26d6dd2b781221c578d1f58ec809d819c,EBC352977813BA624743F6A70F8D1F3AADEFCACA92B32390581652D9B23D0E12,raw,,,,,,
gfx/event_pictures/newsk_event_005.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_005.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,1BD1D64023958C8BB655774CD26B5EE516770811D72AE2B9FD4689BBDA3DAB3F,1BD1D64023958C8BB655774CD26B5EE516770811D72AE2B9FD4689BBDA3DAB3F,887930f6e88c80568d62dab9cfbe1ba8a498a252,ee4f584033d18bfc4e5ffb996f27492e8ea50834,1BD1D64023958C8BB655774CD26B5EE516770811D72AE2B9FD4689BBDA3DAB3F,raw,,,,,,
gfx/event_pictures/newsk_event_006.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_006.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F611FB6641367BA5E71288B3002471A40172D3D93D91DECAC1DD0A76CFAC6764,F611FB6641367BA5E71288B3002471A40172D3D93D91DECAC1DD0A76CFAC6764,887930f6e88c80568d62dab9cfbe1ba8a498a252,449248b7b3808007bfa6a6177f6bb1418ca43c84,F611FB6641367BA5E71288B3002471A40172D3D93D91DECAC1DD0A76CFAC6764,raw,,,,,,
gfx/event_pictures/newsk_event_007.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_007.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,61B99546AF9AFD88D0BA6A92C25365B78AFBB9EFC27224B3D30773462802DA55,61B99546AF9AFD88D0BA6A92C25365B78AFBB9EFC27224B3D30773462802DA55,887930f6e88c80568d62dab9cfbe1ba8a498a252,e4dc762024f89352290f28d014aed93b4529d59f,61B99546AF9AFD88D0BA6A92C25365B78AFBB9EFC27224B3D30773462802DA55,raw,,,,,,
gfx/event_pictures/newsk_event_008.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_008.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,87CFDF2D8742468A0DF0ECDAF5A6CCDC64828EB45EF944D6764E6E8BAF2D3CFB,87CFDF2D8742468A0DF0ECDAF5A6CCDC64828EB45EF944D6764E6E8BAF2D3CFB,887930f6e88c80568d62dab9cfbe1ba8a498a252,44a3c86546a17f19fcef63bc8a0d3cf2899556f7,87CFDF2D8742468A0DF0ECDAF5A6CCDC64828EB45EF944D6764E6E8BAF2D3CFB,raw,,,,,,
gfx/event_pictures/newsk_event_009.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_009.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,582FA52D7EDBA820640741796918A7D5CC0D1A4BF45BE69D9C6165018A5886B0,582FA52D7EDBA820640741796918A7D5CC0D1A4BF45BE69D9C6165018A5886B0,887930f6e88c80568d62dab9cfbe1ba8a498a252,8985572d90990788f01d3f6cd6f58aa5b7956e28,582FA52D7EDBA820640741796918A7D5CC0D1A4BF45BE69D9C6165018A5886B0,raw,,,,,,
gfx/event_pictures/newsk_event_010.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_010.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,1708DE9405A1D8ECD3B20ECE6BB8C08D89747B160749318213303F4DE988E1DA,1708DE9405A1D8ECD3B20ECE6BB8C08D89747B160749318213303F4DE988E1DA,887930f6e88c80568d62dab9cfbe1ba8a498a252,b30161fa576ce5ba6d7e52fdea9d130dfe6eab6a,1708DE9405A1D8ECD3B20ECE6BB8C08D89747B160749318213303F4DE988E1DA,raw,,,,,,
gfx/event_pictures/newsk_event_011.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_011.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,60BDE334494C24E472E50E9EA0EDB858D732004BF106C2182A09C881D79B63F8,60BDE334494C24E472E50E9EA0EDB858D732004BF106C2182A09C881D79B63F8,887930f6e88c80568d62dab9cfbe1ba8a498a252,558b56f3506a8e5a9c6ca046eff1270d7d149e8b,60BDE334494C24E472E50E9EA0EDB858D732004BF106C2182A09C881D79B63F8,raw,,,,,,
gfx/event_pictures/newsk_event_012.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_012.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,FB115D0C07F191A2D4AD10A61BE1E55CDBD54F1A0EC42D1D3E7B6DA017816679,FB115D0C07F191A2D4AD10A61BE1E55CDBD54F1A0EC42D1D3E7B6DA017816679,887930f6e88c80568d62dab9cfbe1ba8a498a252,6dd050689b16f2905409a2afb893391bb4bc0fdb,FB115D0C07F191A2D4AD10A61BE1E55CDBD54F1A0EC42D1D3E7B6DA017816679,raw,,,,,,
gfx/event_pictures/newsk_event_013.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_013.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,B4D4BBB7E136A73E4CDCEFF2AF5C23293B6657306C028D0D975F22160053CE33,B4D4BBB7E136A73E4CDCEFF2AF5C23293B6657306C028D0D975F22160053CE33,887930f6e88c80568d62dab9cfbe1ba8a498a252,9e0e1e19109fdc994780b3d27f80997fdd17e60c,B4D4BBB7E136A73E4CDCEFF2AF5C23293B6657306C028D0D975F22160053CE33,raw,,,,,,
gfx/event_pictures/newsk_event_014.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_014.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,7D55476E9FAAB60D536C2CCFEE22D4BE18553C38A465725088DA2322628D59DA,7D55476E9FAAB60D536C2CCFEE22D4BE18553C38A465725088DA2322628D59DA,887930f6e88c80568d62dab9cfbe1ba8a498a252,61b0a2f73f0c30fc7042efac2702754a9d786801,7D55476E9FAAB60D536C2CCFEE22D4BE18553C38A465725088DA2322628D59DA,raw,,,,,,
gfx/event_pictures/newsk_event_015.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_015.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,E797DE36FD81F68E89138FDE23EF406842AB3DDA4574BF76161AF79069149ED6,E797DE36FD81F68E89138FDE23EF406842AB3DDA4574BF76161AF79069149ED6,887930f6e88c80568d62dab9cfbe1ba8a498a252,8303102086f0de652b265d9fa2ebd626a22f9bd1,E797DE36FD81F68E89138FDE23EF406842AB3DDA4574BF76161AF79069149ED6,raw,,,,,,
gfx/event_pictures/newsk_event_016.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_016.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,696557D1C5C2597A834FCE475995F4DE7EB5062AAD7630B06BC2436CF6E1F80A,696557D1C5C2597A834FCE475995F4DE7EB5062AAD7630B06BC2436CF6E1F80A,887930f6e88c80568d62dab9cfbe1ba8a498a252,a50e52daf597ab2624fd063bcfb5fa9ef89c0f14,696557D1C5C2597A834FCE475995F4DE7EB5062AAD7630B06BC2436CF6E1F80A,raw,,,,,,
gfx/event_pictures/newsk_event_017.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_017.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,52E4CD31E030CCA85E2B21AC968E0F0907651F583580436EA889A003366F47A9,52E4CD31E030CCA85E2B21AC968E0F0907651F583580436EA889A003366F47A9,887930f6e88c80568d62dab9cfbe1ba8a498a252,fc3566b433632c71273755af58b2c6355946e1b2,52E4CD31E030CCA85E2B21AC968E0F0907651F583580436EA889A003366F47A9,raw,,,,,,
gfx/event_pictures/newsk_event_018.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_018.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,3E4568E26D0E08E1D8E4813A301F40DF9F41F8E1762377B679951BBDC8280D50,3E4568E26D0E08E1D8E4813A301F40DF9F41F8E1762377B679951BBDC8280D50,887930f6e88c80568d62dab9cfbe1ba8a498a252,284c7d4d50069f829a9b1ec010d32525d7756b59,3E4568E26D0E08E1D8E4813A301F40DF9F41F8E1762377B679951BBDC8280D50,raw,,,,,,
gfx/event_pictures/newsk_event_019.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_019.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,D0D3EE859B4EA3AA1B05695794935E513CFC3F6932D45CF56F2D25BC1FE27D16,D0D3EE859B4EA3AA1B05695794935E513CFC3F6932D45CF56F2D25BC1FE27D16,887930f6e88c80568d62dab9cfbe1ba8a498a252,c50971a1c69d22f85d1078af39045bacfe9f31fb,D0D3EE859B4EA3AA1B05695794935E513CFC3F6932D45CF56F2D25BC1FE27D16,raw,,,,,,
gfx/event_pictures/newsk_event_020.dds,ASSET_COPY,SHIPPED,no,gfx/event_pictures/newsk_event_020.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,4A87D500A4155C1E6E35E202FCC665FF56E9548CC0176BD4DC8CFD2F3C7EABAD,4A87D500A4155C1E6E35E202FCC665FF56E9548CC0176BD4DC8CFD2F3C7EABAD,887930f6e88c80568d62dab9cfbe1ba8a498a252,2cb83dc698c594f26dd96ddc80259a2660521849,4A87D500A4155C1E6E35E202FCC665FF56E9548CC0176BD4DC8CFD2F3C7EABAD,raw,,,,,,
